"ITEM_ID"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B04A10741A1212418 A26B04A10741A121241 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B04B34142E2650718 A26B04B34142E265071 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B04B61908C0000418 A26B04B61908C000041 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B04B61909F0000718 A26B04B61909F000071 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B04B61909H0001018 A26B04B61909H000101 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B04B61910A0001318 A26B04B61910A000131 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B06B00928I3591218 A26B06B00928I359121 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B06B00934H3591518 A26B06B00934H359151 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B06B00946B3591818 A26B06B00946B359181 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B06B34428I4852618 A26B06B34428I485261 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B06B35425G4868918 A26B06B35425G486891 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B06B40326A4882418 A26B06B40326A488241 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B06C35521B8035618 A26B06C35521B803561 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B09B11538G3043018 A26B09B11538G304301 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B09B12138I3115518 A26B09B12138I311551 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B09B12703D3181618 A26B09B12703D318161 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B09B14854D3436318 A26B09B14854D343631 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B09B15214C3467218 A26B09B15214C346721 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B10B10051D5897018 A26B10B10051D589701 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B10B10705B5904318 A26B10B10705B590431 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B10B11147C5910218 A26B10B11147C591021 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B10B14938G5936318 A26B10B14938G593631 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B10B21757I5963818 A26B10B21757I596381 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B10B22634D5968318 A26B10B22634D596831 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B10B22843G5969818 A26B10B22843G596981 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B10B50242H6109718 A26B10B50242H610971 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B10B50731F6112418 A26B10B50731F611241 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B10B51806A6123318 A26B10B51806A612331 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B11A90333D8011818 A26B11A90333D801181 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B11A92256F8032518 A26B11A92256F803251 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B11A93020A8040818 A26B11A93020A804081 14 1318"
